PRACT_ID,FacCode,Current_status,Status_category,Primary_facility,Department_name,Section_Name
2259,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
2261,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
2273,RH,Active,Community,TRUE,Family and Community Medicine,
2300,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2302,RH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
2305,RH,Active,Active with Privileges,TRUE,Anesthesiology,
2307,RH,Active,Active with Privileges,TRUE,Anesthesiology,
2310,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
2325,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2346,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
2350,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
2355,RH,Active,Integrated Network,TRUE,Surgery,Orthopaedic Surgery
2368,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
2409,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
2415,RH,Active,Active with Privileges,TRUE,Psychiatry,
2417,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
2423,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
2427,RH,Active,Active with Privileges,TRUE,Surgery,Plastic Surgery
2440,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
2441,RH,Active,Active with Privileges,TRUE,Psychiatry,
2458,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
2473,RH,Active,Active with Privileges,TRUE,Surgery,Neurologic Surgery
2491,RH,Active,Active with Privileges,TRUE,Radiology,
2501,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,Gynecology
2506,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
2515,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
2521,RH,Active,Active with Privileges,TRUE,Medicine,Rheumatology
2527,RH,Active,Affiliate,TRUE,Obstetrics & Gynecology,
2531,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
2547,RH,Active,Active without Privileges,TRUE,Family and Community Medicine,Family Practice
2549,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
2553,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2554,RH,Active,Active with Privileges,TRUE,Medicine,
2563,RH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
2571,RH,Active,Active with Privileges,TRUE,Anesthesiology,
2572,RH,Active,Active with Privileges,TRUE,Pathology and Laboratory Medicine,Forensic and Autopsy Pathology
2576,RH,Active,Affiliate,TRUE,Pathology and Laboratory Medicine,
2577,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
2590,RH,Active,Affiliate,TRUE,Obstetrics & Gynecology,Gynecology
2628,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2631,RH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
2647,RH,Active,Active with Privileges,TRUE,Radiology,Interventional Radiology
2652,RH,Active,Active with Privileges,TRUE,Medicine,
2659,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
2668,RH,Active,Affiliate,TRUE,Family and Community Medicine,Occupational Medicine
2673,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
2688,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2693,RH,Active,Active with Privileges,TRUE,Anesthesiology,
2694,RH,Active,Active with Privileges,TRUE,Anesthesiology,Cardiothoracic Anesthesia
2699,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
2707,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
2747,RH,Active,Active with Privileges,TRUE,Pathology and Laboratory Medicine,
2758,RH,Active,Community,TRUE,Surgery,Orthopaedic Surgery
2776,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2777,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
2799,RH,Active,Affiliate,TRUE,Family and Community Medicine,
2805,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
2813,RH,Active,Active with Privileges,TRUE,Surgery,Otolaryngology
2824,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
2829,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2848,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
2853,RH,Active,Active with Privileges,TRUE,Pediatrics,
2864,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
2878,RH,Active,Active with Privileges,TRUE,Radiology,
2880,RH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
2887,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2891,RH,Active,Active with Privileges,TRUE,Medicine,Neurology
2894,RH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
2899,RH,Active,Active with Privileges,TRUE,Medicine,Rheumatology
2901,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2905,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
2913,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
2917,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
2919,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
2925,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
2928,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
2931,RH,Active,Active with Privileges,TRUE,Physical Medicine & Rehabilitation,
2946,RH,Active,Active with Privileges,TRUE,Medicine,Neurology
2950,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
2954,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
2957,RH,Active,Active with Privileges,TRUE,Medicine,Rheumatology
2974,RH,Active,Affiliate,TRUE,Family and Community Medicine,
2989,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
2994,RH,Active,Active with Privileges,TRUE,Radiology,Interventional Radiology
2995,RH,Active,Active with Privileges,TRUE,Surgery,General Surgery
3043,RH,Active,Active with Privileges,TRUE,Pediatrics,
3044,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3052,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
3053,RH,Active,Affiliate,TRUE,Surgery,Ophthalmology
3056,RH,Active,Active with Privileges,TRUE,Psychiatry,
3062,RH,Active,Active with Privileges,TRUE,Surgery,General Surgery
3064,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3098,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
3101,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3107,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3109,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
3123,RH,Active,Active with Privileges,TRUE,Anesthesiology,
3126,RH,Active,Active with Privileges,TRUE,Pediatrics,
3128,RH,Active,Active with Privileges,TRUE,Anesthesiology,
3131,RH,Active,Active with Privileges,TRUE,Surgery,Vascular Surgery
3132,RH,Active,Active with Privileges,TRUE,Anesthesiology,
3138,RH,Active,Active with Privileges,TRUE,Radiology,
3144,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
3147,RH,Active,Active with Privileges,TRUE,Psychiatry,
3178,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
3181,RH,Active,Active with Privileges,TRUE,Pediatrics,
3182,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
3184,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3186,RH,Active,Active with Privileges,TRUE,Radiology,
3191,RH,Active,Active with Privileges,TRUE,Pediatrics,
3193,RH,Active,Active with Privileges,TRUE,Surgery,Plastic Surgery
3210,RH,Active,Active with Privileges,TRUE,Surgery,Urology
3213,RH,Active,Active with Privileges,TRUE,Anesthesiology,
3222,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3238,RH,Active,Active with Privileges,TRUE,Anesthesiology,Pain Management
3243,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3248,RH,Active,Active with Privileges,TRUE,Medicine,Allergy and Immunology
3249,RH,Active,Active with Privileges,TRUE,Medicine,Allergy and Immunology
3250,RH,Active,Active with Privileges,TRUE,Anesthesiology,
3267,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3269,RH,Active,Active with Privileges,TRUE,Pediatrics,
3275,RH,Active,Active with Privileges,TRUE,Medicine,Nephrology
3276,RH,Active,Active with Privileges,TRUE,Anesthesiology,
3279,RH,Active,Active with Privileges,TRUE,Surgery,Urology
3302,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3315,RH,Active,Active with Privileges,TRUE,Radiology,
3316,RH,Active,Active with Privileges,TRUE,Pediatrics,
3323,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
3325,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
3327,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3328,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3342,RH,Active,Active with Privileges,TRUE,Physical Medicine & Rehabilitation,
3345,RH,Active,Active with Privileges,TRUE,Surgery,Vascular Surgery
3355,RH,Active,Active with Privileges,TRUE,Pediatrics,
3359,RH,Active,Active with Privileges,TRUE,Surgery,General Surgery
3360,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3365,RH,Active,Active with Privileges,TRUE,Anesthesiology,
3369,RH,Active,Active with Privileges,TRUE,Radiology,
3379,RH,Active,Active with Privileges,TRUE,Physical Medicine & Rehabilitation,
3383,RH,Active,Active with Privileges,TRUE,Physical Medicine & Rehabilitation,
3384,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
3388,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,Gynecologic Oncology
3392,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
3393,RH,Active,Active with Privileges,TRUE,Emergency Medicine,Pediatric Emergency Medicine
3395,RH,Active,Active with Privileges,TRUE,Surgery,General Surgery
3400,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3402,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
3403,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
3404,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
3423,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
3430,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3437,RH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
3442,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3460,RH,Active,Active with Privileges,TRUE,Surgery,General Surgery
3479,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
3481,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3487,RH,Active,Active with Privileges,TRUE,Radiology,
3488,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Post-Acute)
3494,RH,Active,Active with Privileges,TRUE,Pediatrics,
3497,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3501,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3503,RH,Active,Active with Privileges,TRUE,Anesthesiology,Cardiothoracic Anesthesia
3510,RH,Active,Active with Privileges,TRUE,Pediatrics,
3520,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3524,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
3531,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3533,RH,Active,Active with Privileges,TRUE,Radiology,
3547,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3563,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3574,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,Family Practice
3575,RH,Active,Active with Privileges,TRUE,Pediatrics,
3582,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3586,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3595,RH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
3601,RH,Active,Active with Privileges,TRUE,Psychiatry,
3606,RH,Active,Affiliate,TRUE,Obstetrics & Gynecology,Gynecology
3609,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Post-Acute)
3614,RH,Active,Active with Privileges,TRUE,Pediatrics,
3616,RH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
3617,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3619,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
3620,RH,Active,Active with Privileges,TRUE,Surgery,General Surgery
3621,RH,Active,Active with Privileges,TRUE,Surgery,Otolaryngology
3622,RH,Active,Affiliate,TRUE,Obstetrics & Gynecology,Gynecology
3623,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
3632,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3640,RH,Active,Active with Privileges,TRUE,Radiology,Radiation Oncology
3646,RH,Active,Active with Privileges,TRUE,Anesthesiology,Pain Management
3648,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,Addiction Medicine
3661,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3664,RH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
3683,RH,Active,Active with Privileges,TRUE,Psychiatry,
3693,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
3702,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
3703,RH,Active,Community,TRUE,Family and Community Medicine,
3707,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
3708,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,Occupational Medicine
3714,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3720,RH,Active,Active with Privileges,TRUE,Medicine,Nephrology
3722,RH,Active,Active with Privileges,TRUE,Pathology and Laboratory Medicine,
3724,RH,Active,Active with Privileges,TRUE,Medicine,
3732,RH,Active,Active with Privileges,TRUE,Medicine,Infectious Diseases
3734,RH,Active,Active with Privileges,TRUE,Pediatrics,
3742,RH,Active,Active with Privileges,TRUE,Pediatrics,
3743,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
3744,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
3748,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
3753,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
3758,RH,Active,Affiliate,TRUE,Psychiatry,
3764,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
3777,RH,Active,Community,TRUE,Pediatrics,
3782,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3787,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
3803,RH,Active,Active with Privileges,TRUE,Radiology,
3814,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3818,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3826,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
3832,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3842,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
3845,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
3846,RH,Active,Active with Privileges,TRUE,Surgery,General Surgery
3853,RH,Active,Active with Privileges,TRUE,Physical Medicine & Rehabilitation,
3858,RH,Active,Active with Privileges,TRUE,Surgery,Cardiothoracic Surgery
3860,RH,Active,Active with Privileges,TRUE,Surgery,General Surgery
3863,RH,Active,Active with Privileges,TRUE,Pediatrics,
3865,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3866,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
3876,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3883,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
3885,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
3887,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
3889,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
3895,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
3922,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
3933,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,Occupational Medicine
3952,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
3956,RH,Active,Active with Privileges,TRUE,Radiology,
3958,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
3970,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
3987,RH,Active,Active with Privileges,TRUE,Pediatrics,
3990,RH,Active,Active with Privileges,TRUE,Surgery,Otolaryngology
4001,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
4010,RH,Active,AHP- Active,TRUE,Anesthesiology,
4027,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
4040,RH,Active,Active with Privileges,TRUE,Surgery,Urology
4046,RH,Active,Active with Privileges,TRUE,Pathology and Laboratory Medicine,
4049,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
4056,RH,Active,Active with Privileges,TRUE,Pediatrics,
4064,RH,Active,AHP- Active,TRUE,Emergency Medicine,
4075,RH,Active,AHP- Active,TRUE,Medicine,Cardiology
4077,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
4078,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
4080,RH,Active,Active with Privileges,TRUE,Surgery,Neurologic Surgery
4083,RH,Active,Active with Privileges,TRUE,Anesthesiology,Cardiothoracic Anesthesia
4086,RH,Active,Active with Privileges,TRUE,Medicine,Infectious Diseases
4094,RH,Active,Active with Privileges,TRUE,Physical Medicine & Rehabilitation,
4095,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
4105,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
4116,RH,Active,Active with Privileges,TRUE,Anesthesiology,Cardiothoracic Anesthesia
4117,RH,Active,Active with Privileges,TRUE,Pediatrics,
4121,RH,Active,Active with Privileges,TRUE,Anesthesiology,
4127,RH,Active,Active with Privileges,TRUE,Medicine,Infectious Diseases
4132,RH,Active,Active with Privileges,TRUE,Pediatrics,
4141,RH,Active,Active with Privileges,TRUE,Medicine,Endocrinology & Metabolism
4146,RH,Active,AHP- Active,TRUE,Anesthesiology,
4147,RH,Active,AHP- Active,TRUE,Medicine,Endocrinology & Metabolism
4157,RH,Active,AHP- Active,TRUE,Emergency Medicine,
4158,RH,Active,AHP- Active,TRUE,Surgery,Orthopaedic Surgery
4160,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
4167,RH,Active,Active with Privileges,TRUE,Medicine,Endocrinology & Metabolism
4175,RH,Active,AHP- Active,TRUE,Medicine,Cardiology
4181,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
4194,RH,Active,AHP- Active,TRUE,Emergency Medicine,
4198,RH,Active,AHP- Active,TRUE,Surgery,"Trauma, Acute Care Surgery, & Surgical Critical Care"
4201,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
4203,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
4219,RH,Active,AHP- Active,TRUE,Anesthesiology,
4220,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Outpatient)
4243,RH,Active,AHP- Active,TRUE,Surgery,"Trauma, Acute Care Surgery, & Surgical Critical Care"
4246,RH,Active,AHP- Active,TRUE,Emergency Medicine,
4247,RH,Active,Active with Privileges,TRUE,Medicine,Nephrology
4277,RH,Active,AHP- Active,TRUE,Medicine,Cardiology
4282,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
4283,RH,Active,AHP- Active,TRUE,Surgery,General Surgery
4284,RH,Active,AHP- Active,TRUE,Surgery,Orthopaedic Surgery
4285,RH,Active,AHP- Active,TRUE,Surgery,Urology
4294,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Inpatient)
4296,RH,Active,AHP- Active,TRUE,Radiology,Interventional Radiology
4300,RH,Active,AHP- Active,TRUE,Emergency Medicine,
4324,RH,Active,AHP- Active,TRUE,Surgery,Orthopaedic Surgery
4333,RH,Active,AHP- Active,TRUE,Medicine,Cardiology
4362,RH,Active,AHP- Active,TRUE,Radiology,Interventional Radiology
4376,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4383,RH,Active,AHP- Active,TRUE,Emergency Medicine,
4391,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
4392,RH,Active,AHP- Active,TRUE,Emergency Medicine,
4395,RH,Active,AHP- Active,TRUE,Medicine,Gastroenterology
4412,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4414,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4422,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4427,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4429,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4451,RH,Active,Active with Privileges,TRUE,Dentistry & Oral Maxillofacial Surgery,Oral and Maxillofacial Surgery
4463,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4491,RH,Active,Active with Privileges,TRUE,Dentistry & Oral Maxillofacial Surgery,Oral and Maxillofacial Surgery
4494,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4505,RH,Active,Active with Privileges,TRUE,Dentistry & Oral Maxillofacial Surgery,Oral and Maxillofacial Surgery
4529,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4549,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4561,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4566,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4568,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4577,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
4585,RH,Active,Active with Privileges,TRUE,Dentistry & Oral Maxillofacial Surgery,Oral and Maxillofacial Surgery
4588,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
5045,RH,Active,Active without Privileges,TRUE,Family and Community Medicine,Urgent Care
5049,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
5050,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
5058,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
5069,RH,Active,AHP- Active,TRUE,Surgery,"Trauma, Acute Care Surgery, & Surgical Critical Care"
5073,RH,Active,AHP- Active,TRUE,Medicine,Cardiology
5080,RH,Active,AHP- Active,TRUE,Anesthesiology,
5109,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
5119,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5159,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5173,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5174,RH,Active,AHP- Active,TRUE,Emergency Medicine,
5175,RH,Active,Active with Privileges,TRUE,Pathology and Laboratory Medicine,
5189,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
5210,RH,Active,Active with Privileges,TRUE,Medicine,Rheumatology
5216,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
5222,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
5231,RH,Active,Active with Privileges,TRUE,Radiology,
5239,RH,Active,Active with Privileges,TRUE,Pediatrics,
5241,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
5258,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,Gynecologic Oncology
5290,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5294,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
5295,RH,Active,Active with Privileges,TRUE,Medicine,Nephrology
5306,RH,Active,Active with Privileges,TRUE,Medicine,Infectious Diseases
5309,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
5315,RH,Active,Active with Privileges,TRUE,Psychiatry,
5343,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
5380,RH,Active,Active with Privileges,TRUE,Anesthesiology,Pain Management
5381,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
5389,RH,Active,AHP- Active,TRUE,Medicine,Nephrology
5393,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
5398,RH,Active,Active with Privileges,TRUE,Surgery,Plastic Surgery
5401,RH,Active,AHP- Active,TRUE,Surgery,"Trauma, Acute Care Surgery, & Surgical Critical Care"
5410,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5416,RH,Active,Active with Privileges,TRUE,Physical Medicine & Rehabilitation,
5417,RH,Active,Active with Privileges,FALSE,Surgery,Ophthalmology
5418,RH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
5447,RH,Active,Active with Privileges,TRUE,Emergency Medicine,Pediatric Emergency Medicine
5449,RH,Active,Active with Privileges,TRUE,Dentistry & Oral Maxillofacial Surgery,
5450,RH,Active,Active with Privileges,TRUE,Dentistry & Oral Maxillofacial Surgery,
5458,RH,Active,Active with Privileges,TRUE,Dentistry & Oral Maxillofacial Surgery,
5464,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5486,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5489,RH,Active,Affiliate,TRUE,Psychiatry,
5497,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
5508,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
5582,RH,Active,AHP- Active,TRUE,Surgery,"Trauma, Acute Care Surgery, & Surgical Critical Care"
5607,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5610,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5617,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5625,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5629,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Inpatient)
5653,RH,Active,Active with Privileges,TRUE,Pediatrics,Neonatology
5656,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
5674,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
5680,RH,Active,AHP- Active,TRUE,Emergency Medicine,
5693,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5719,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
5720,RH,Active,AHP- Active,TRUE,Emergency Medicine,
5732,RH,Active,Affiliate,TRUE,Family and Community Medicine,
5801,RH,Active,Active with Privileges,TRUE,Medicine,Infectious Diseases
5828,RH,Active,Active with Privileges,TRUE,Medicine,Rheumatology
5829,RH,Active,Active with Privileges,TRUE,Surgery,Otolaryngology
5862,RH,Active,Active with Privileges,TRUE,Anesthesiology,
5889,RH,Active,Active with Privileges,TRUE,Radiology,
5890,RH,Active,Active with Privileges,TRUE,Radiology,
5891,RH,Active,Active with Privileges,TRUE,Radiology,
5900,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
5916,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
5934,RH,Active,Affiliate,TRUE,Psychiatry,
5951,RH,Active,Active with Privileges,TRUE,Medicine,Geriatrics
5957,RH,Active,Active with Privileges,TRUE,Surgery,"Trauma, Acute Care Surgery, & Surgical Critical Care"
5978,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
5980,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
5982,RH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
6022,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Post-Acute)
6036,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Inpatient)
